text,classification
psdb zoando o socialismo!  aquele s ali no meio é de que mesmo hein?  ser o pai do estatuto do desarmamento é o _ ,0
@sportv o #diadamulher não passou em branco pra turma do #cblol!@revoltalol @lep139 @turtlegabriel @jocksterlol @gevouslol e @mylonzete _,0
existem várias formas de noticiar um mesmo assunto. infelizmente alguns escolhem e pior. felizmente outros não. ,0
negros de bem,0
@nyacrisana acho muito bom que desde cedo as crianças aprendam que não há problema nenhum em ser-se homosexual.   _,0
nada é por acaso... ,0
eduardo lourenço “o islão sente a nossa fraqueza” ,0
junte-se a mim ao vivo na @whitehouse casa branca. ,0
a força do sonho @jpintocoelho60  ,0
@feministinho #meuamigosecreto sou eu mesmo,0
ta proibido fazer piada machista exceto se vc for o gregorio na campanha do freixo,0
meu malvado favorito caiu?,0
esse galo ta tocando o terror no independência... #caiunohortotamorto joga o infeliciano e o malacheia la dentro quem sabe n morre tb?,0
a mulher é um gênio vei. me sentindo tão burra aqui que ceis nem sabem,0
@henriqueapf de jeito nenhum... só que nesse caso como mta gnt veio de mimimi pra cima quis saber se era so eu q n tava achando nada d+,0
@pauloap otávio mesquita declara apoio a jair bolsonaro @jairbolsonaro @bolsonarosp @flaviobolsonaro @carlosbolsonaro  _,0
olha o q sempre falo intolerância religiosa termo usado pela esquerda pdiluir pela religião cristã as atrocidade _ ,0
queria um ouro branco ou um twix,0
@mizanzika qnd eu fui ainda não tava essa crise de refugiados mas tinha mt ambulante e pessoas q vc via que tava tentando sobreviver,0
porra mas e o tal aquecimento global???!!? ,0
ñ conheço putin ñ tenho negócios na rússia e os haters estão insanos - mas obama pode negociar com o iran #1 em t _ ,0
@alexandregarcia uma brasileira é estuprada a cada 11 minutos e não reagimos nem nos escandalizamos. mas nos preocupamos com a american _,0
eu sabia que ainda não tinha visto tudo que era possível sobre o destaque desse carnaval.... ,0
@minahetero #meuamigosecreto gosta de ver lésbicas se beijando mas se for gay aí é pecado deus não gosta,0
contra fatos não há argumentos ,0
nossa não gosto de cameras.. rs @ryan_reminho live on ,0
obrigado são muitas perguntas não da pra responder tudo 1130 vou fuma um cigarro bebe uma caipira compra um frango assado  #joaquinresponde,0
@onomedoventto @psoloficial claro a maior crise econômica dos últimos 20 ano se resolve em 6 meses... vc é perfil de comédia né?,0
hahahahaha  não quase não tem  hahahahaha ,0
@rpsantos1970 juntos vamos mudar #portugal! @pnr ,0
democráticos eles hein? deveriam mudar o nome do partido para 'dictator-crats'. ,0
mais um ano e novamente a @pretagil comprova que tem o pior e mais falido bloco de salvador. #nãotemninguém,0
eu ganho menos do que o sr q ganha 33 mil por mês. favor transferir minha parte do seu salário até sexta. grato. ,0
vou fazer uma comidinha pernambucana agora... quem quer?? ,0
boa tarde molecada almocei fumei um cigarro dei aquela defecada não tenho compromisso a tarde vou continuar respondendo no #joaquinresponde,0
@j_ketchup uma preguiça mina childfree. mano num quer ter filho não tenha. agora ficar postando como se criança fosse o mal da human _,0
as pedras clamarão.... ,0
agradece-se esse empurrão vindo do outro lado do atlântico para dar o golpe de misericórdia na famigerada @uniao_europeia  #brexit #pexit,0
a culpa do brasil estar do jeito que tá é única e exclusivamente da dilma,0
@helderrocha16 @chagaluccas  eu tb fui expulsa pelo meu padrasto e ele não me deu nenhum motivo.. eu simplesmente tive q sair de casa,0
é assim que se faz.....e vamos fazer a mesma ação no brasil... comecem compartilhando deixando sua insatisfação... ,0
o estado da justiça em portugal  #renovarportugal,0
'ritxar bacete afirma que não há mudança porque os homens não estão interessados em igualdade'  via @elpais_brasil,0
criando uma geração de homens feministos @otmar03 @inesbolsonaro @ajulysantos ,0
hoje é o dia internacional da mulher... <3 seja ela alta o baixa gorda ou magra bonita ou feia rica ou pobre... ,0
@janpawel1986 não a maioria ñ culpa não. aquele estupro dos 33 onde só 7 foram indiciados?,0
e os socialistas parva? 'catarina kinnvall “é similar a forma como o islão radical e a extrema-direita mobilizam” ,0
este #cds realmente... que vergonha! de facto torna-se cada vez mais claro que é o #pnr de um lado e o sistema to _ ,0
uma constituição atípica e “sui generis” ça #pnr #renovarportugal,0
tem que privatizar essas universidades mesmo tá tudo aos pedaços por causa de quem? dilma,0
desconstruindo o gênero cachorro ,0
moro prendeu o cunha? ué mas e o lula? e a dilma? e o pt? ,0
@portalr7 mas os criminosos não são vítimas da sociedade?,0
@leticiabahia23  'luta politica e social para a igualdade de gêneros. isso ja ocorre exceto no mundo islamico. o fe _ ,0
cancelaram o impeachment?? isso é golpe,0
acordar e ler uma notícia dessas.isso não é mãe é um monstro. que inversão de valores meu deus. ,0
@flaviobolsonaro o @reinaldoazevedo deveria como fizemos visitar o museu do holocausto antes de desdenhar do sofrimento dos judeus pa _,0
minha filha ivanka tem sido muito mal tratada pela @nordstrom. ela é uma grande pessoa -- sempre me motivando a faz _ ,0
união europeia quer multar países que não abrigarem refugiados. entendem agora porque tudo isso vai ruir?#europaxit,0
@joselitomuller3 eu pensei o mesmo....,0
'há homens que têm patroa. há homens que têm mulher. e há mulheres que escolhem o que querem ser.' #mulherdeverdade,0
@madjunto_pt se não s atender os imigrantes portugueses na vzla  pronto vão  ser refugiados em algum país também. muito casos são trágico,0
@isabellataviani ou seja faltam 055 min.. rs,0
discurso de anselmo oliveira no 1º de dezembro de 2016 ,0
desconstrução cultural identidade masculina sendo destruída. artistas criam factóides para aparecerem na... ,0
nossa companheira @cynaramenezes prefere a europa. que bom! uma vez que lá está tomado por terroristas.. se quiser _ ,0
@srdeabo sempre tem uma explicação .... @claudeluca_ @pedrinhu_tecix @editorahumanas @meupaiausente @joaquinvoltou _ ,0
@idcgus se ela fosse sapatao eu te ajudava amigo... mas ela ate namora um mlk,0
quando um país não pode mais dizer quem pode e quem não pode entrar e sair principalmente por razões de segurança _ ,0
chirs cuomo em sua entrevista com o sen. blumenthal nunca perguntou sobre a farsa do corajoso 'serviço' dele no vi _ ,0
linda @sabrinasatoreal ajuda a divulgar o primeiro livro da @melaineribeiro 'a escritora e o musico' www.aescritoraeomusico.blogspot.com,0
presidente @jpintocoelho60 em entrevista ao jornal i #renovarportugal #pnr #portugal #josépintocoelho ,0
o que o barcelona acaba de fazer vai ficar para sempre na história do futebol. que remontada incrível!,0
eu quero que bela e a fera estreie logo pra eu parar de ver propaganda desse filme socorro não aguento mais,0
brasil acima de tudo  deus acima de todos amem,0
essa é a 'lógica' deste jovem 'sensato' --> @glstecanela ,0
muito bem! não tem nada que se subjugar. é a coerência e firmeza de quem defende a identidade. bravo @mlp_officiel  ,0
curtiu mais de 3 fotos da mesma pessoa tá querendo comer,0
um dia será o ar que respiramos   #renovarportugal,0
aborto é crime repugnante contra uma vida tão frágil e indefesa. ,0
zeca pagodinho tá grávido. vai nascer uma garrafa de cachaça daqui pouca semanas ,0
@lobaoeletrico meus amigos . a venezuela está vivendo em ritmo de genocídio não temos na mídia nada que dê a dimensão dessa tragédia,0
@edvaldocmelo obrigado pelo reconhecimento. faremos o nosso melhor.,0
@tonhodrinks a mídia virou realmente uma inimiga voraz de tudo que não é sua narrativa degenerada! isso é um absurdo completo!   _,0
homenagem às mulheres simbolo da direita no mundo melanie trump  a politica belga  a sobrinha da marina le pen - _ ,0
feliz dia das mulheres que vieram na embalagem certa! ,0
@maathbz incitação estranhamente no dia em que defendia a prisão de um menor estuprador e assassino enquanto o pt defendia o estuprador _,0
aquele símbolo que dá aquela fome ,0
@pauloap youtuber cospe na boca do gato = ongs se indignam fazem campanha filha da deputada do pt coloca maconha na boca do cachorro _,0
@amandassini opinião tb dá cadeia cuidado aí fiota,0
@jpintocoelho60 estocolmo capital das violações! as mulheres andam com medo e mudam hábitos de vida. 'welcome rapefugees'? @refugees _,0
@acordouacordou dói os ouvidos pt é uma farsa => o manifesto concebido para livrar lula da cadeia tortura a verdade e trucida a língu _,0
mas previdência não é coisa de quem trabalha?  ,0
vc foi a culpaaaada desse amor se acabar vc destruiu a minha vida ,0
@minycalegari eu já mandei com a mãe dela do lado,0
@rpsantos1970 existem portugueses a passar fome homens mulheres e crianças... e a culpa é de quem nos governa mas também daqueles qu _,0
@rolandinho @youtube que mulher não precisa do feminismo aquele msm q fala q mulher deve vestir o que quer mas apoia a cultura da burca ?,0
#naoaceitamosrefugiados a imprensa preocupa-se tanto com refugiados mas nao lembra os cristaos perseguidos e mortos no oriente medio,0
pego agora aki no provador da c&a da av rio branco com várias peças.  com o sistema de alarme _ ,0
@indelicath #meuamigosecreto  diz que eu sou legal mas pediu pra ficar comigo e eu disse nãoagora ele diz q eu sou vagabunda,0
@altrightbr foto de um casamento infantil forçado. casamentos infantis são comuns no oriente médio e o islamismo apoia isso.  _,0
q bom linda sou nova por aqui! bem vinda!@monikasouzas taí curti -> @mdeverdade #soudessas ,0
vale a pena ler esse texto. ronaldo laranjeiras é show.... ,0
@luciaguimaraes tv russa tentou subornar jovens em subúrbio de estocolmo para provocar distúrbio e mostrar como refugiados não se adapt _,0
a manifestação em frente à #fcsh. em causa está o cancelamento da conferência de nogueira pinto na universidade ,0
sorte de hoje vc não é a joelma,0
@vana_pauloo @csar_emerson @curate_angola 2. se prestar atenção isso não é pornografia. o contexto em que esse beijo foi posto dificil _,0
eu mesmo minha afilhada ,0
@capitalismoop eu já morei no maranhão 8 anos minha mãe é de lá..... eu tomava sempre tb,0
7 pica dos alemão ,0
prisão de caxias ligou para o 112 quando detectou fuga dos chilenos. foi uma sorte não terem mandado a psp cercar a praça do chile...,0
@adrianohidalgo @ricardoferraco acaba de apresentar no senado projeto de lei p obrigar presos a indenizar vítimas  _,0
mais um país decadente... ,0
galera vamos ajudar o léo ta perdido até hoje ninguém o viu por ai?? #voltaleo   ,0
se a filha da bruxa do 71 deputada 'mas o que é isso' é drogada qual é a sua moral para decidir o que deve ser ensinado ao meu filho?,0
@nunesjoely quando é pra ter consciência humana durante o resto do ano vocês não tem ai hj vem o chorume,0
boa preliminar mas agora a geração creme de avelã emocionada pode se retirar vai começar futebol de verdade libertadores e copa do brasil,0
'oi lembra de mim?' 'eu nao lembro nem o que eu comi ontem rsrs' 'voce me comeu ontem',0
@nonvieri é eles trocaram,0
o #blocoesquerda ponta-de-lança na cultura de morte quer agora legalizar a eutanásia. por mim defendo a vida e sua dignidade. @esquerdanet,0
no dia internacional da mulher junte-se a mim honrando o papel crítico das mulheres aqui na américa e ao redor do m _ ,0
hoje acordei com 1 vontade de fazer uns dreadlock ta na moda ,0
a #globo só mostra as 'belezas e o amor' do carnaval.mas se quer saber a verdade liga na @recordtvoficial que está mostrando tda violência,0
'o feminismo não é capacho da esquerda' ' você é um nazista' hahahahahaha  que retardado!!!!!  refute o que eu fale _ ,0
e porque hoje é quinta-feira a rtp decidiu entrevistar o cavaco. serviço público seria pelo menos respeitarem a memória de zeca afonso...,0
@girlwithamask1 @dansouza1988 não dá mesmo o encanto acabou total! e o engraçado é q ele dizia q quando estava com a laura em angola ela,0
@curate_angola e não tem segredo basta explicar a elas q o amor n tem limites de raças etnia género físico e etc. isso é que é educar,0
jantar de negócios a noite com o primeiro ministro do japão abe e seus representantes na casa branca de inverno ma _ ,0
e ele é a cara do meu querido amigoo ex-patrão @djbuts@lenabahirah um dos melhores escritores do país fabrício @carpinejar no jô! =,0
hahahahaha!!!!!! boa!! espanhol não é e nunca foi língua oficial dos eua! ,0
@xismaisxis n quer dizer que tenha algo haver com o islão,0
o facebook usou o hijab para homenagear as mulheres no #diadamulher o hijab é o maior símbolo de opressão islâmica _ ,0
muda pra gata ou musa do figueirense. tudo a ver ,0
@direitafalando meritocracia existe n ta vendo aquele nordestino que pedalou 29 km nadou mais 41km e se formou em direito,0
122 prisioneiros extremamente cruéis libertados de gitmo pelo governo obama voltaram pro campo de batalha. só mais _ ,0
livro 'as grandes mentiras sobre a igreja católica' já como 3º mais vendido na folha! parabéns galera do _ ,0
@senhorsatanas olá meninas vcs acham que se eu passar um delineador branco eu fico mais bonito que esse gato? ,0
@thienques pra mulher ser digna pra elas têm q ser feia gorda fedida porca mal comida e sustentada pelos pais ou vendedora de shopping,0
gente me add ai ,0
ele nunca vai voltar desse jeito... vem meteoro! ,0
